File Path,Label,Frame Count,Width,Height
FaceSwap/054_071.mp4,FAKE,368,640,480
FaceSwap/055_147.mp4,FAKE,394,640,480
FaceSwap/056_996.mp4,FAKE,312,1280,720
FaceSwap/057_070.mp4,FAKE,367,656,480
FaceSwap/058_039.mp4,FAKE,609,720,480
FaceSwap/059_050.mp4,FAKE,530,640,480
FaceSwap/060_088.mp4,FAKE,665,600,480
FaceSwap/061_080.mp4,FAKE,337,654,480
FaceSwap/062_066.mp4,FAKE,423,640,480
FaceSwap/063_041.mp4,FAKE,349,640,480
FaceSwap/064_991.mp4,FAKE,402,640,480
FaceSwap/065_089.mp4,FAKE,442,1280,720
FaceSwap/066_062.mp4,FAKE,423,720,480
FaceSwap/067_025.mp4,FAKE,538,1280,720
FaceSwap/068_028.mp4,FAKE,401,640,480
FaceSwap/069_961.mp4,FAKE,323,1280,720
FaceSwap/070_057.mp4,FAKE,367,640,480
FaceSwap/071_054.mp4,FAKE,368,654,480
FaceSwap/072_037.mp4,FAKE,311,656,480
FaceSwap/073_024.mp4,FAKE,306,1280,720
FaceSwap/074_825.mp4,FAKE,345,1920,1080
FaceSwap/075_977.mp4,FAKE,613,1280,720
FaceSwap/076_079.mp4,FAKE,329,1280,720
FaceSwap/077_100.mp4,FAKE,423,640,480
FaceSwap/078_955.mp4,FAKE,523,1280,720
FaceSwap/079_076.mp4,FAKE,329,1280,720
FaceSwap/080_061.mp4,FAKE,337,656,480
FaceSwap/081_087.mp4,FAKE,309,600,480
FaceSwap/082_103.mp4,FAKE,316,640,480
FaceSwap/083_213.mp4,FAKE,378,1920,1080
FaceSwap/084_042.mp4,FAKE,338,1920,1080
FaceSwap/085_124.mp4,FAKE,318,640,480
FaceSwap/086_090.mp4,FAKE,687,1280,720
FaceSwap/087_081.mp4,FAKE,309,640,480
FaceSwap/088_060.mp4,FAKE,665,640,480
FaceSwap/089_065.mp4,FAKE,442,1280,720
FaceSwap/090_086.mp4,FAKE,687,1280,720
FaceSwap/091_116.mp4,FAKE,327,658,480
FaceSwap/092_098.mp4,FAKE,299,720,480
FaceSwap/093_121.mp4,FAKE,308,1280,720
FaceSwap/094_111.mp4,FAKE,433,1280,720
FaceSwap/095_053.mp4,FAKE,417,640,480
FaceSwap/096_101.mp4,FAKE,504,1920,1080
FaceSwap/097_033.mp4,FAKE,478,640,480
FaceSwap/098_092.mp4,FAKE,299,656,480
FaceSwap/099_295.mp4,FAKE,411,1920,1080
FaceSwap/100_077.mp4,FAKE,423,640,480
FaceSwap/101_096.mp4,FAKE,504,854,480
FaceSwap/102_114.mp4,FAKE,389,720,480
FaceSwap/103_082.mp4,FAKE,316,656,480
FaceSwap/104_126.mp4,FAKE,328,640,480
FaceSwap/105_180.mp4,FAKE,300,640,480
FaceSwap/106_198.mp4,FAKE,356,854,480
FaceSwap/107_109.mp4,FAKE,298,640,480
FaceSwap/108_052.mp4,FAKE,300,1440,1080
FaceSwap/109_107.mp4,FAKE,298,640,480
FaceSwap/110_043.mp4,FAKE,495,960,720
FaceSwap/111_094.mp4,FAKE,433,640,480
FaceSwap/112_892.mp4,FAKE,311,1920,1080
FaceSwap/113_983.mp4,FAKE,406,1280,720
FaceSwap/114_102.mp4,FAKE,389,640,480
FaceSwap/115_939.mp4,FAKE,320,1280,720
FaceSwap/116_091.mp4,FAKE,327,640,480
FaceSwap/117_217.mp4,FAKE,548,1280,720
FaceSwap/118_120.mp4,FAKE,352,852,480
FaceSwap/119_123.mp4,FAKE,502,640,480
FaceSwap/120_118.mp4,FAKE,352,640,480
FaceSwap/121_093.mp4,FAKE,308,1920,1080
FaceSwap/122_144.mp4,FAKE,309,1264,720
FaceSwap/123_119.mp4,FAKE,502,640,480
FaceSwap/124_085.mp4,FAKE,318,600,480
FaceSwap/125_038.mp4,FAKE,305,1280,720
FaceSwap/126_104.mp4,FAKE,328,640,480
FaceSwap/127_129.mp4,FAKE,330,1280,720
FaceSwap/128_896.mp4,FAKE,531,640,480
FaceSwap/129_127.mp4,FAKE,330,1280,720
FaceSwap/130_139.mp4,FAKE,378,656,480
FaceSwap/131_518.mp4,FAKE,295,600,480
FaceSwap/132_007.mp4,FAKE,413,640,480
FaceSwap/133_148.mp4,FAKE,475,720,480
FaceSwap/134_192.mp4,FAKE,287,1280,720
FaceSwap/135_880.mp4,FAKE,327,1280,720
FaceSwap/136_285.mp4,FAKE,383,1280,720
FaceSwap/137_165.mp4,FAKE,387,720,480
FaceSwap/138_142.mp4,FAKE,410,600,480
FaceSwap/139_130.mp4,FAKE,378,600,480
FaceSwap/140_143.mp4,FAKE,414,640,480
FaceSwap/141_161.mp4,FAKE,369,854,480
FaceSwap/142_138.mp4,FAKE,410,600,480
FaceSwap/143_140.mp4,FAKE,414,640,480
FaceSwap/144_122.mp4,FAKE,309,1280,720
FaceSwap/145_299.mp4,FAKE,314,600,480
FaceSwap/146_256.mp4,FAKE,546,1280,720
FaceSwap/147_055.mp4,FAKE,394,600,480
FaceSwap/148_133.mp4,FAKE,475,640,480
FaceSwap/149_152.mp4,FAKE,313,854,480
FaceSwap/150_153.mp4,FAKE,456,854,480
FaceSwap/151_225.mp4,FAKE,304,1280,720
FaceSwap/152_149.mp4,FAKE,313,656,480
FaceSwap/153_150.mp4,FAKE,456,640,480
FaceSwap/154_386.mp4,FAKE,449,1280,720
FaceSwap/155_576.mp4,FAKE,461,854,480
FaceSwap/156_243.mp4,FAKE,387,640,480
FaceSwap/157_245.mp4,FAKE,334,656,480
FaceSwap/158_379.mp4,FAKE,341,640,480
FaceSwap/159_175.mp4,FAKE,325,600,480
FaceSwap/160_928.mp4,FAKE,376,1280,720
FaceSwap/161_141.mp4,FAKE,369,640,480
FaceSwap/162_330.mp4,FAKE,407,1280,720
FaceSwap/163_031.mp4,FAKE,304,1280,720
FaceSwap/164_216.mp4,FAKE,476,854,480
FaceSwap/165_137.mp4,FAKE,387,656,480
FaceSwap/166_167.mp4,FAKE,341,640,480
FaceSwap/167_166.mp4,FAKE,341,854,480
FaceSwap/168_222.mp4,FAKE,407,640,480
FaceSwap/169_227.mp4,FAKE,441,640,480
FaceSwap/170_186.mp4,FAKE,334,1920,1080
FaceSwap/171_173.mp4,FAKE,541,1280,720
FaceSwap/172_582.mp4,FAKE,431,640,480
FaceSwap/173_171.mp4,FAKE,541,1280,720
FaceSwap/174_964.mp4,FAKE,414,1280,720
FaceSwap/175_159.mp4,FAKE,325,640,480
FaceSwap/176_190.mp4,FAKE,331,1920,1080
FaceSwap/177_211.mp4,FAKE,410,854,480
FaceSwap/178_598.mp4,FAKE,521,640,480
FaceSwap/179_212.mp4,FAKE,415,640,480
FaceSwap/180_105.mp4,FAKE,300,640,480
FaceSwap/181_199.mp4,FAKE,368,640,480
FaceSwap/182_242.mp4,FAKE,331,1280,720
FaceSwap/183_253.mp4,FAKE,390,1280,720
FaceSwap/184_205.mp4,FAKE,307,1280,720
FaceSwap/185_276.mp4,FAKE,331,854,480
FaceSwap/186_170.mp4,FAKE,334,1920,1080
FaceSwap/187_234.mp4,FAKE,528,1280,720
FaceSwap/188_191.mp4,FAKE,310,1280,720
FaceSwap/189_200.mp4,FAKE,512,640,480
FaceSwap/190_176.mp4,FAKE,331,1920,1080
FaceSwap/191_188.mp4,FAKE,310,1920,1080
FaceSwap/192_134.mp4,FAKE,287,1280,720
FaceSwap/193_030.mp4,FAKE,297,1920,1080
FaceSwap/194_235.mp4,FAKE,312,640,480
FaceSwap/195_442.mp4,FAKE,333,1280,720
FaceSwap/196_310.mp4,FAKE,375,656,480
FaceSwap/197_224.mp4,FAKE,488,640,480
FaceSwap/198_106.mp4,FAKE,356,720,480
FaceSwap/199_181.mp4,FAKE,368,1280,720
FaceSwap/200_189.mp4,FAKE,512,854,480
FaceSwap/201_203.mp4,FAKE,446,656,480
FaceSwap/202_348.mp4,FAKE,323,854,480
FaceSwap/203_201.mp4,FAKE,446,640,480
FaceSwap/204_230.mp4,FAKE,372,960,720
FaceSwap/205_184.mp4,FAKE,307,854,480
FaceSwap/206_221.mp4,FAKE,714,656,480
FaceSwap/207_908.mp4,FAKE,346,1920,1080
FaceSwap/208_215.mp4,FAKE,465,640,480
FaceSwap/209_016.mp4,FAKE,337,854,480
FaceSwap/210_241.mp4,FAKE,292,654,480
FaceSwap/211_177.mp4,FAKE,410,1280,720
FaceSwap/212_179.mp4,FAKE,415,854,480
FaceSwap/213_083.mp4,FAKE,378,1280,720
FaceSwap/214_255.mp4,FAKE,462,854,480
FaceSwap/215_208.mp4,FAKE,465,720,480
FaceSwap/216_164.mp4,FAKE,476,644,480
FaceSwap/217_117.mp4,FAKE,548,1920,1080
FaceSwap/218_239.mp4,FAKE,353,640,480
FaceSwap/219_220.mp4,FAKE,350,1280,720
FaceSwap/220_219.mp4,FAKE,350,720,480
FaceSwap/221_206.mp4,FAKE,714,1280,720
FaceSwap/222_168.mp4,FAKE,407,640,480
FaceSwap/223_586.mp4,FAKE,336,1920,1080
FaceSwap/224_197.mp4,FAKE,488,640,480
FaceSwap/225_151.mp4,FAKE,304,1280,720
FaceSwap/226_491.mp4,FAKE,328,1280,720
FaceSwap/227_169.mp4,FAKE,441,1280,720
FaceSwap/228_289.mp4,FAKE,556,854,480
FaceSwap/229_247.mp4,FAKE,392,854,480
FaceSwap/230_204.mp4,FAKE,372,1280,720
FaceSwap/231_663.mp4,FAKE,316,720,480
FaceSwap/232_248.mp4,FAKE,496,720,480
FaceSwap/233_995.mp4,FAKE,548,1280,720
FaceSwap/234_187.mp4,FAKE,528,1280,720
FaceSwap/235_194.mp4,FAKE,312,854,480
FaceSwap/236_237.mp4,FAKE,651,656,480
FaceSwap/237_236.mp4,FAKE,651,1280,720
FaceSwap/238_282.mp4,FAKE,594,640,480
FaceSwap/239_218.mp4,FAKE,353,640,480
FaceSwap/240_290.mp4,FAKE,422,720,480
FaceSwap/241_210.mp4,FAKE,292,854,480
FaceSwap/242_182.mp4,FAKE,331,640,480
FaceSwap/243_156.mp4,FAKE,387,1280,720
FaceSwap/244_822.mp4,FAKE,297,1920,1080
FaceSwap/245_157.mp4,FAKE,334,640,480
FaceSwap/246_258.mp4,FAKE,496,1280,720
FaceSwap/247_229.mp4,FAKE,392,656,480
FaceSwap/248_232.mp4,FAKE,496,1280,720
FaceSwap/249_280.mp4,FAKE,606,854,480
FaceSwap/250_461.mp4,FAKE,564,1280,720
FaceSwap/251_375.mp4,FAKE,346,1920,1080
FaceSwap/252_266.mp4,FAKE,465,800,480
FaceSwap/253_183.mp4,FAKE,390,1280,720
FaceSwap/254_261.mp4,FAKE,427,1280,720
FaceSwap/255_214.mp4,FAKE,462,1280,720
FaceSwap/256_146.mp4,FAKE,546,1280,720
FaceSwap/257_420.mp4,FAKE,763,656,480
FaceSwap/258_246.mp4,FAKE,496,1280,720
FaceSwap/259_345.mp4,FAKE,423,640,480
FaceSwap/260_331.mp4,FAKE,302,640,480
FaceSwap/261_254.mp4,FAKE,427,600,480
FaceSwap/262_301.mp4,FAKE,397,600,480
FaceSwap/263_284.mp4,FAKE,300,1280,720
FaceSwap/264_271.mp4,FAKE,455,854,480
FaceSwap/265_475.mp4,FAKE,337,1920,1080
FaceSwap/266_252.mp4,FAKE,465,720,480
FaceSwap/267_286.mp4,FAKE,306,1280,720
FaceSwap/268_269.mp4,FAKE,387,654,480
FaceSwap/269_268.mp4,FAKE,387,640,480
FaceSwap/270_297.mp4,FAKE,311,656,480
FaceSwap/271_264.mp4,FAKE,455,640,480
FaceSwap/272_396.mp4,FAKE,323,1280,720
FaceSwap/273_807.mp4,FAKE,322,1280,720
FaceSwap/274_412.mp4,FAKE,474,1280,720
FaceSwap/275_887.mp4,FAKE,339,640,480
FaceSwap/276_185.mp4,FAKE,331,656,480
FaceSwap/277_335.mp4,FAKE,384,1280,720
FaceSwap/278_306.mp4,FAKE,449,640,480
FaceSwap/279_298.mp4,FAKE,569,640,480
FaceSwap/280_249.mp4,FAKE,606,854,480
FaceSwap/281_474.mp4,FAKE,296,1280,720
FaceSwap/282_238.mp4,FAKE,594,854,480
FaceSwap/283_313.mp4,FAKE,481,640,480
FaceSwap/284_263.mp4,FAKE,300,1920,1080
FaceSwap/285_136.mp4,FAKE,383,1280,720
FaceSwap/286_267.mp4,FAKE,306,1280,720
FaceSwap/287_426.mp4,FAKE,335,1280,720
FaceSwap/288_321.mp4,FAKE,543,640,480
FaceSwap/289_228.mp4,FAKE,556,720,480
FaceSwap/290_240.mp4,FAKE,422,640,480
FaceSwap/291_874.mp4,FAKE,330,1920,1080
FaceSwap/292_294.mp4,FAKE,425,1280,720
FaceSwap/293_296.mp4,FAKE,336,656,480
FaceSwap/294_292.mp4,FAKE,425,1280,720
FaceSwap/295_099.mp4,FAKE,411,1920,1080
FaceSwap/296_293.mp4,FAKE,336,640,480
FaceSwap/297_270.mp4,FAKE,311,656,480
FaceSwap/298_279.mp4,FAKE,569,640,480
FaceSwap/299_145.mp4,FAKE,314,640,480
FaceSwap/300_304.mp4,FAKE,598,600,480
FaceSwap/301_262.mp4,FAKE,397,640,480
FaceSwap/302_323.mp4,FAKE,456,854,480
FaceSwap/303_309.mp4,FAKE,571,656,480
FaceSwap/304_300.mp4,FAKE,598,640,480
FaceSwap/305_513.mp4,FAKE,494,1280,720
FaceSwap/306_278.mp4,FAKE,449,600,480
FaceSwap/307_365.mp4,FAKE,369,640,480
FaceSwap/308_388.mp4,FAKE,502,1280,720
FaceSwap/309_303.mp4,FAKE,571,600,480
FaceSwap/310_196.mp4,FAKE,375,1280,720
FaceSwap/311_387.mp4,FAKE,368,960,720
FaceSwap/312_021.mp4,FAKE,428,640,480
FaceSwap/313_283.mp4,FAKE,481,654,480
FaceSwap/314_347.mp4,FAKE,413,1280,720
FaceSwap/315_322.mp4,FAKE,304,854,480
FaceSwap/316_369.mp4,FAKE,320,640,480
FaceSwap/317_359.mp4,FAKE,456,640,480
FaceSwap/318_334.mp4,FAKE,475,656,480
FaceSwap/319_352.mp4,FAKE,421,854,480
FaceSwap/320_328.mp4,FAKE,319,1280,720
FaceSwap/321_288.mp4,FAKE,543,640,480
FaceSwap/322_315.mp4,FAKE,304,1280,720
FaceSwap/323_302.mp4,FAKE,456,656,480
FaceSwap/324_356.mp4,FAKE,558,640,480
FaceSwap/325_492.mp4,FAKE,347,1280,720
FaceSwap/326_501.mp4,FAKE,522,640,480
FaceSwap/327_329.mp4,FAKE,415,640,480
FaceSwap/328_320.mp4,FAKE,319,1280,720
FaceSwap/329_327.mp4,FAKE,415,654,480
FaceSwap/330_162.mp4,FAKE,407,1280,720
FaceSwap/331_260.mp4,FAKE,302,1280,720
FaceSwap/332_051.mp4,FAKE,695,1280,720
FaceSwap/333_377.mp4,FAKE,398,640,480
FaceSwap/334_318.mp4,FAKE,475,600,480
FaceSwap/335_277.mp4,FAKE,384,1280,720
FaceSwap/336_338.mp4,FAKE,507,656,480
FaceSwap/337_522.mp4,FAKE,331,640,480
FaceSwap/338_336.mp4,FAKE,507,600,480
FaceSwap/339_392.mp4,FAKE,457,640,480
FaceSwap/340_341.mp4,FAKE,293,1920,1080
FaceSwap/341_340.mp4,FAKE,293,960,720
FaceSwap/342_416.mp4,FAKE,302,1280,720
FaceSwap/343_363.mp4,FAKE,299,656,480
FaceSwap/344_020.mp4,FAKE,390,1280,720
FaceSwap/345_259.mp4,FAKE,423,854,480
FaceSwap/346_351.mp4,FAKE,615,454,480
FaceSwap/347_314.mp4,FAKE,413,854,480
FaceSwap/348_202.mp4,FAKE,323,854,480
FaceSwap/349_350.mp4,FAKE,405,1280,720
FaceSwap/350_349.mp4,FAKE,405,854,480
FaceSwap/351_346.mp4,FAKE,615,640,480
FaceSwap/352_319.mp4,FAKE,421,720,480
FaceSwap/353_383.mp4,FAKE,358,1280,720
FaceSwap/354_362.mp4,FAKE,455,1280,720
FaceSwap/355_748.mp4,FAKE,318,1920,1080
FaceSwap/356_324.mp4,FAKE,558,1280,720
FaceSwap/357_432.mp4,FAKE,346,854,480
FaceSwap/358_380.mp4,FAKE,455,640,480
FaceSwap/359_317.mp4,FAKE,456,640,480
FaceSwap/360_437.mp4,FAKE,385,1280,720
FaceSwap/361_448.mp4,FAKE,455,1280,720
FaceSwap/362_354.mp4,FAKE,455,1280,720
FaceSwap/363_343.mp4,FAKE,299,640,480
FaceSwap/364_440.mp4,FAKE,419,854,480
FaceSwap/365_307.mp4,FAKE,369,640,480
FaceSwap/366_473.mp4,FAKE,404,656,480
FaceSwap/367_371.mp4,FAKE,649,640,480
FaceSwap/368_378.mp4,FAKE,761,640,480
FaceSwap/369_316.mp4,FAKE,320,854,480
FaceSwap/370_483.mp4,FAKE,375,1920,1080
FaceSwap/371_367.mp4,FAKE,649,600,480
FaceSwap/372_413.mp4,FAKE,379,854,480
FaceSwap/373_394.mp4,FAKE,420,1280,720
FaceSwap/374_407.mp4,FAKE,504,1280,720
FaceSwap/375_251.mp4,FAKE,346,1280,720
FaceSwap/376_381.mp4,FAKE,515,1280,720
FaceSwap/377_333.mp4,FAKE,398,640,480
FaceSwap/378_368.mp4,FAKE,761,1280,720
FaceSwap/379_158.mp4,FAKE,341,640,480
FaceSwap/380_358.mp4,FAKE,455,640,480
FaceSwap/381_376.mp4,FAKE,515,656,480
FaceSwap/382_409.mp4,FAKE,313,640,480
FaceSwap/383_353.mp4,FAKE,358,1920,1080
FaceSwap/384_932.mp4,FAKE,462,1920,1080
FaceSwap/385_414.mp4,FAKE,349,1280,720
FaceSwap/386_154.mp4,FAKE,449,1920,1080
FaceSwap/387_311.mp4,FAKE,368,1280,720
FaceSwap/388_308.mp4,FAKE,502,640,480
FaceSwap/389_480.mp4,FAKE,314,1920,1080
FaceSwap/390_709.mp4,FAKE,300,1280,720
FaceSwap/391_406.mp4,FAKE,512,640,480
FaceSwap/392_339.mp4,FAKE,457,1280,720
FaceSwap/393_405.mp4,FAKE,531,640,480
FaceSwap/394_373.mp4,FAKE,420,1280,720
FaceSwap/395_401.mp4,FAKE,448,1280,720
FaceSwap/396_272.mp4,FAKE,323,1280,720
FaceSwap/397_602.mp4,FAKE,355,1920,1080
FaceSwap/398_457.mp4,FAKE,528,656,480
FaceSwap/399_488.mp4,FAKE,518,1280,720
FaceSwap/400_476.mp4,FAKE,310,1280,720
FaceSwap/401_395.mp4,FAKE,448,1280,720
FaceSwap/402_453.mp4,FAKE,423,1920,1080
FaceSwap/403_497.mp4,FAKE,621,272,480
FaceSwap/404_429.mp4,FAKE,457,1280,720
FaceSwap/405_393.mp4,FAKE,531,640,480
FaceSwap/406_391.mp4,FAKE,512,600,480
FaceSwap/407_374.mp4,FAKE,504,600,480
FaceSwap/408_424.mp4,FAKE,306,720,480
FaceSwap/409_382.mp4,FAKE,313,640,480
FaceSwap/410_411.mp4,FAKE,459,1920,1080
FaceSwap/411_410.mp4,FAKE,459,1920,1080
FaceSwap/412_274.mp4,FAKE,474,1280,720
FaceSwap/413_372.mp4,FAKE,379,640,480
FaceSwap/414_385.mp4,FAKE,349,1920,1080
FaceSwap/415_484.mp4,FAKE,319,720,480
FaceSwap/416_342.mp4,FAKE,302,1280,720
FaceSwap/417_496.mp4,FAKE,861,854,480
FaceSwap/418_507.mp4,FAKE,319,1280,720
FaceSwap/419_824.mp4,FAKE,487,1280,720
FaceSwap/420_257.mp4,FAKE,763,600,480
FaceSwap/421_423.mp4,FAKE,1038,640,480
FaceSwap/422_695.mp4,FAKE,310,1920,1080
FaceSwap/423_421.mp4,FAKE,1038,598,480
FaceSwap/424_408.mp4,FAKE,306,640,480
FaceSwap/425_485.mp4,FAKE,336,854,480
FaceSwap/426_287.mp4,FAKE,335,1920,1080
FaceSwap/427_637.mp4,FAKE,468,1280,720
FaceSwap/428_466.mp4,FAKE,334,1280,720
FaceSwap/429_404.mp4,FAKE,457,656,480
FaceSwap/430_459.mp4,FAKE,357,1920,1080
FaceSwap/431_447.mp4,FAKE,326,1280,720
FaceSwap/432_357.mp4,FAKE,346,640,480
FaceSwap/433_498.mp4,FAKE,317,1280,720
FaceSwap/434_438.mp4,FAKE,337,854,480
FaceSwap/435_456.mp4,FAKE,476,656,480
FaceSwap/436_526.mp4,FAKE,518,1280,720
FaceSwap/437_360.mp4,FAKE,385,1280,720
FaceSwap/438_434.mp4,FAKE,337,640,480
FaceSwap/439_441.mp4,FAKE,305,640,480
FaceSwap/440_364.mp4,FAKE,419,656,480
FaceSwap/441_439.mp4,FAKE,305,640,480
FaceSwap/442_195.mp4,FAKE,333,1920,1080
FaceSwap/443_514.mp4,FAKE,361,640,480
FaceSwap/444_655.mp4,FAKE,437,854,480
FaceSwap/445_494.mp4,FAKE,802,1280,720
FaceSwap/446_667.mp4,FAKE,423,1920,1080
FaceSwap/447_431.mp4,FAKE,326,654,480
FaceSwap/448_361.mp4,FAKE,455,1280,720
FaceSwap/449_451.mp4,FAKE,306,1280,720
FaceSwap/450_533.mp4,FAKE,558,1920,1080
FaceSwap/451_449.mp4,FAKE,306,1280,720
FaceSwap/452_550.mp4,FAKE,444,640,480
FaceSwap/453_402.mp4,FAKE,423,1280,718
FaceSwap/454_527.mp4,FAKE,342,854,480
FaceSwap/455_471.mp4,FAKE,370,656,480
FaceSwap/456_435.mp4,FAKE,476,1280,720
FaceSwap/457_398.mp4,FAKE,528,640,480
FaceSwap/458_722.mp4,FAKE,351,854,480
FaceSwap/459_430.mp4,FAKE,357,1920,1080
FaceSwap/460_678.mp4,FAKE,400,1280,720
FaceSwap/461_250.mp4,FAKE,564,1280,720
FaceSwap/462_467.mp4,FAKE,423,640,480
FaceSwap/463_464.mp4,FAKE,315,636,480
FaceSwap/464_463.mp4,FAKE,315,640,480
FaceSwap/465_482.mp4,FAKE,329,1280,720
FaceSwap/466_428.mp4,FAKE,334,1280,720
FaceSwap/467_462.mp4,FAKE,423,640,480
FaceSwap/468_470.mp4,FAKE,597,600,480
FaceSwap/469_481.mp4,FAKE,414,854,480
FaceSwap/470_468.mp4,FAKE,597,642,480
FaceSwap/471_455.mp4,FAKE,370,640,480
FaceSwap/472_511.mp4,FAKE,479,640,480
FaceSwap/473_366.mp4,FAKE,404,640,480
FaceSwap/474_281.mp4,FAKE,296,640,480
FaceSwap/475_265.mp4,FAKE,337,1280,720
FaceSwap/476_400.mp4,FAKE,310,640,480
FaceSwap/477_487.mp4,FAKE,319,1264,720
FaceSwap/478_506.mp4,FAKE,668,640,480
FaceSwap/479_706.mp4,FAKE,328,1920,1080
FaceSwap/480_389.mp4,FAKE,314,1280,720
FaceSwap/481_469.mp4,FAKE,414,1280,720
FaceSwap/482_465.mp4,FAKE,329,640,480
FaceSwap/483_370.mp4,FAKE,375,1280,720
FaceSwap/484_415.mp4,FAKE,319,654,480
FaceSwap/485_425.mp4,FAKE,336,854,480
FaceSwap/486_680.mp4,FAKE,300,640,480
FaceSwap/487_477.mp4,FAKE,319,1280,720
FaceSwap/488_399.mp4,FAKE,518,854,480
FaceSwap/489_022.mp4,FAKE,325,1280,720
FaceSwap/490_534.mp4,FAKE,384,1920,1080
FaceSwap/491_226.mp4,FAKE,328,1920,1080
FaceSwap/492_325.mp4,FAKE,347,1280,720
FaceSwap/493_538.mp4,FAKE,395,640,480
FaceSwap/494_445.mp4,FAKE,802,1280,720
FaceSwap/495_512.mp4,FAKE,573,640,480
FaceSwap/496_417.mp4,FAKE,861,640,480
FaceSwap/497_403.mp4,FAKE,621,854,480
FaceSwap/498_433.mp4,FAKE,317,854,480
FaceSwap/499_539.mp4,FAKE,313,1280,720
FaceSwap/500_592.mp4,FAKE,292,1920,1080
FaceSwap/501_326.mp4,FAKE,522,600,480
FaceSwap/502_504.mp4,FAKE,317,1280,720
FaceSwap/503_756.mp4,FAKE,570,640,480
FaceSwap/504_502.mp4,FAKE,317,1280,720
FaceSwap/505_600.mp4,FAKE,388,654,480
FaceSwap/506_478.mp4,FAKE,668,854,480
FaceSwap/507_418.mp4,FAKE,319,1920,1080
FaceSwap/508_831.mp4,FAKE,327,1920,1080
FaceSwap/509_525.mp4,FAKE,517,640,480
FaceSwap/510_528.mp4,FAKE,340,854,480
FaceSwap/511_472.mp4,FAKE,479,640,480
FaceSwap/512_495.mp4,FAKE,573,640,480
FaceSwap/513_305.mp4,FAKE,494,1280,720
FaceSwap/514_443.mp4,FAKE,361,640,480
FaceSwap/515_519.mp4,FAKE,751,640,480
FaceSwap/516_555.mp4,FAKE,354,1920,1080
FaceSwap/517_521.mp4,FAKE,304,654,480
FaceSwap/518_131.mp4,FAKE,295,854,480
FaceSwap/519_515.mp4,FAKE,751,640,480
FaceSwap/520_542.mp4,FAKE,320,1280,720
FaceSwap/521_517.mp4,FAKE,304,640,480
FaceSwap/522_337.mp4,FAKE,331,602,480
FaceSwap/523_541.mp4,FAKE,375,854,480
FaceSwap/524_580.mp4,FAKE,292,854,480
FaceSwap/525_509.mp4,FAKE,517,854,480
FaceSwap/526_436.mp4,FAKE,518,1280,720
FaceSwap/527_454.mp4,FAKE,342,1280,720
FaceSwap/528_510.mp4,FAKE,340,720,480
FaceSwap/529_633.mp4,FAKE,335,1920,1080
FaceSwap/530_594.mp4,FAKE,294,1280,720
FaceSwap/531_549.mp4,FAKE,319,640,480
FaceSwap/532_544.mp4,FAKE,355,1280,720
FaceSwap/533_450.mp4,FAKE,558,1920,1080
FaceSwap/534_490.mp4,FAKE,384,1280,720
FaceSwap/535_587.mp4,FAKE,626,640,480
FaceSwap/536_540.mp4,FAKE,603,1280,720
FaceSwap/537_563.mp4,FAKE,385,1280,720
FaceSwap/538_493.mp4,FAKE,395,854,480
FaceSwap/539_499.mp4,FAKE,313,640,480
FaceSwap/540_536.mp4,FAKE,603,1280,720
FaceSwap/541_523.mp4,FAKE,375,642,480
FaceSwap/542_520.mp4,FAKE,320,1280,720
FaceSwap/543_559.mp4,FAKE,334,656,480
FaceSwap/544_532.mp4,FAKE,355,1280,720
FaceSwap/545_553.mp4,FAKE,364,640,480
FaceSwap/546_621.mp4,FAKE,370,854,480
FaceSwap/547_574.mp4,FAKE,496,1920,1080
FaceSwap/548_632.mp4,FAKE,427,1280,720
FaceSwap/549_531.mp4,FAKE,319,1280,720
FaceSwap/550_452.mp4,FAKE,444,640,480
FaceSwap/551_631.mp4,FAKE,424,1280,720
FaceSwap/552_851.mp4,FAKE,303,1280,720
FaceSwap/553_545.mp4,FAKE,364,640,480
FaceSwap/554_572.mp4,FAKE,347,1280,720
FaceSwap/555_516.mp4,FAKE,354,1920,1080
FaceSwap/556_588.mp4,FAKE,372,640,480
FaceSwap/557_560.mp4,FAKE,349,854,480
FaceSwap/558_583.mp4,FAKE,475,1280,720
FaceSwap/559_543.mp4,FAKE,334,1280,720
FaceSwap/560_557.mp4,FAKE,349,640,480
FaceSwap/561_998.mp4,FAKE,344,1920,1080
FaceSwap/562_626.mp4,FAKE,467,1280,720
FaceSwap/563_537.mp4,FAKE,385,640,480
FaceSwap/564_971.mp4,FAKE,354,1920,1080
FaceSwap/565_589.mp4,FAKE,430,656,480
FaceSwap/566_617.mp4,FAKE,312,854,480
FaceSwap/567_606.mp4,FAKE,340,854,480
FaceSwap/568_628.mp4,FAKE,570,640,480
FaceSwap/569_921.mp4,FAKE,296,1920,1080
FaceSwap/570_624.mp4,FAKE,350,1280,720
FaceSwap/571_746.mp4,FAKE,493,1280,720
FaceSwap/572_554.mp4,FAKE,347,1280,720
FaceSwap/573_757.mp4,FAKE,441,1280,720
FaceSwap/574_547.mp4,FAKE,496,656,480
FaceSwap/575_603.mp4,FAKE,296,1280,720
FaceSwap/576_155.mp4,FAKE,461,1280,720
FaceSwap/577_593.mp4,FAKE,344,1920,1080
FaceSwap/578_636.mp4,FAKE,335,1280,720
FaceSwap/579_701.mp4,FAKE,393,1920,1080
